Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
18748655257,"Jun 1, 2026, 9:56:31 PM",Easy,Run,"",3395,10.00,167.0,25,false,,,activities/19858199004.fit.gz,,,3395.0,3148.0,10005.0,4.62,3.178,42.0,36.0,28.6,41.4,8.5,0.0,,,94.0,88.0,167.0,145.0,,275.0,592.0,,,25.0,864857.0,,,,,,,,267.0,3396.0,,,0.0,,1.0,10101.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2.947,278.4,,,,9228.0,0.0,,380.0,201.0,3.209,,,,,,,,,,,,""
18721746514,"May 30, 2026, 5:10:20 PM",Long,Run,Run 12km and then walk around Princeton,16525,21.63,194.0,76,false,,,activities/19830773139.fit.gz,,,16525.0,10267.0,21634.1,5.58,2.107,147.0,122.0,15.6,67.6,36.9,0.0,,,122.0,73.0,194.0,135.0,,185.0,1346.0,,,76.0,1719167.0,,,,,,,,213.0,11871.0,,,0.0,,1.0,22268.3,,,,,,,,,,,,,,,,,,,,,,,,,,,1.309,2260.5,,,,22438.0,0.0,,844.0,160.0,2.169,,,,,,,,,,,,""
18709755889,"May 29, 2026, 10:07:38 PM",Evening Run,Run,,3038,8.00,176.0,26,false,,,activities/19818546112.fit.gz,,,3038.0,2673.0,8000.5,4.38,2.993,32.0,28.0,30.0,41.8,10.1,0.0,,,98.0,89.0,176.0,150.0,,258.0,503.0,,,26.0,688834.0,,,,,,,,247.0,3039.0,,,0.0,,1.0,8079.2,,,,,,,,,,,,,,,,,,,,,,,,,,,2.633,275.0,,,,7846.0,0.0,,291.0,186.0,3.023,,,,,,,,,,,,""
18709755903,"May 27, 2026, 9:17:34 PM",Afternoon Run,Run,"",5222,10.03,182.0,22,false,,,activities/19818546052.fit.gz,,,5222.0,4283.0,10036.9,5.16,2.343,38.0,37.0,30.6,44.4,50.0,0.0,,,110.0,78.0,182.0,133.0,,197.0,607.0,,,22.0,799564.0,,,,,,,,219.0,5078.0,,,0.0,,1.0,10164.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.922,145.1,,,,10412.0,0.0,,383.0,165.0,2.373,,,,,,,,,,,,""
18668105963,"May 26, 2026, 9:37:01 PM",Afternoon Run,Run,,3321,8.01,163.0,20,false,,,activities/19776119485.fit.gz,,,3321.0,2777.0,8010.1,4.92,2.884,26.0,26.0,31.0,44.0,15.4,0.0,,,118.0,85.0,163.0,142.0,,246.0,490.0,,,20.0,682477.0,,,,,,,,241.0,3309.0,,,0.0,,1.0,8057.4,,,,,,,,,,,,,,,,,,,,,,,,,,,2.412,147.2,,,,7774.0,0.0,,301.0,181.0,2.901,,,,,,,,,,,,""
18655530359,"May 25, 2026, 11:01:03 PM",Recovery,Run,Terrible route,3790,8.00,183.0,16,false,,,activities/19763319660.fit.gz,,,3790.0,3248.0,8005.0,4.96,2.465,38.0,39.0,34.8,51.0,9.0,0.0,,,98.0,76.0,183.0,129.0,,203.0,475.0,,,16.0,651103.0,,,,,,,,220.0,3791.0,,,0.0,,1.0,8080.4,,,,,,,,,,,,,,,,,,,,,,,,,,,2.112,0.0,,,,8006.0,0.0,,287.0,165.0,2.488,,,,,,,,,,,,""
18641375865,"May 24, 2026, 9:36:56 PM",Easy,Run,"",3523,9.00,180.0,30,false,,,activities/19748882768.fit.gz,,,3523.0,3026.0,9004.6,4.62,2.976,33.0,25.0,30.2,42.2,8.7,0.0,,,115.0,87.0,180.0,147.0,,257.0,557.0,,,30.0,766981.0,,,,,,,,249.0,3525.0,,,0.0,,1.0,9068.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2.556,618.2,,,,8476.0,0.0,,342.0,187.0,2.997,,,,,,,,,,,,""
18637183631,"May 24, 2026, 1:33:45 PM",Morning Walk,Walk,"",1875,1.40,,,false,,,activities/18637183631.gpx,,,1875.0,1019.0,1403.0,7.54,1.377,6.2,0.0,23.7,30.2,7.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.748,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18641375894,"May 22, 2026, 10:56:20 PM",Easy,Run,"",3483,10.00,165.0,17,false,,,activities/19748882823.fit.gz,,,3483.0,3307.0,10001.6,4.12,3.024,40.0,37.0,176.6,186.4,18.5,0.0,,,98.0,89.0,165.0,141.0,,262.0,588.0,,,17.0,865265.0,,,,,,,,256.0,3484.0,,,0.0,,1.0,10163.1,,,,,,,,,,,,,,,,,,,,,,,,,,,2.872,0.0,,,,9810.0,0.0,,357.0,192.0,3.073,,,,,,,,,,,,""
18641372858,"May 22, 2026, 4:21:33 PM",Lunch Ride,Ride,"",2361,4.51,133.0,2,false,,,activities/19748879756.fit.gz,,9.0,2361.0,1089.0,4517.4,7.22,4.148,15.0,13.0,174.2,182.4,33.3,0.1,,,,,133.0,108.0,,,107.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.913,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18597732777,"May 21, 2026, 1:35:00 PM",Recovery,Run,Got cramped in left calf 🥲,3826,8.00,156.0,12,false,,,activities/19704332586.fit.gz,,,3826.0,3086.0,8001.1,4.88,2.593,37.0,32.0,173.4,185.4,20.2,0.0,,,95.0,84.0,156.0,133.0,,223.0,487.0,,,12.0,686116.0,,,,,,,,229.0,3460.0,,,0.0,,1.0,8132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.091,0.0,,,,8498.0,0.0,,284.0,172.0,2.635,,,,,,,,,,,,""
18589325027,"May 20, 2026, 10:57:53 PM",6x5’ tempo,Run,Feel pretty good,4540,13.00,183.0,66,false,,,activities/19695780332.fit.gz,,,4540.0,3867.0,13005.9,5.34,3.363,33.0,21.0,174.8,187.4,7.6,0.0,,,100.0,87.0,183.0,157.0,,290.0,785.0,,,66.0,1103250.0,,,,,,,,300.0,4277.0,,,0.0,,1.0,13104.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2.865,0.0,,,,10928.0,0.0,,605.0,226.0,3.389,,,,,,,,,,,,""
18589325005,"May 19, 2026, 11:51:02 PM",Stop early,Run,Rain came at 2,2457,6.35,179.0,23,false,,,activities/19695780325.fit.gz,,,2457.0,2038.0,6357.7,5.08,3.12,50.0,57.0,169.8,191.2,33.7,-0.1,,,94.0,88.0,179.0,153.0,,270.0,394.0,,,23.0,550589.0,,,,,,,,256.0,2343.0,,,0.0,,1.0,6682.7,,,,,,,,,,,,,,,,,,,,,,,,,,,2.588,0.0,,,,5954.0,0.0,,240.0,192.0,3.279,,,,,,,,,,,,""
18554631124,"May 18, 2026, 12:23:27 PM",Not easy,Run,Still feel terrible,2942,8.00,179.0,43,false,,,activities/19660729569.fit.gz,,,2942.0,2480.0,8003.8,5.0,3.227,30.0,30.0,175.2,183.2,21.5,0.0,,,96.0,91.0,179.0,157.0,,275.0,500.0,,,43.0,681888.0,,,,,,,,257.0,2943.0,,,0.0,,1.0,8118.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2.721,0.0,,,,7494.0,0.0,,304.0,193.0,3.274,,,,,,,,,,,,""
18554631603,"May 17, 2026, 2:07:56 PM",Morning Run,Run,"",7251,10.05,172.0,22,false,,,activities/19660729741.fit.gz,,,7251.0,5047.0,10052.5,4.6,1.992,39.0,44.0,171.4,180.6,34.4,0.0,,,93.0,70.0,172.0,119.0,,157.0,597.0,,,22.0,771009.0,,,,,,,,194.0,5504.0,,,0.0,,1.0,10297.4,,,,,,,,,,,,,,,,,,,,,,,,,,,1.386,3.1,,,,11210.0,0.0,,325.0,146.0,2.04,,,,,,,,,,,,""
18533302975,"May 16, 2026, 5:28:00 PM",Should eat more,Run,Tired legs,2188,6.01,177.0,33,false,,,activities/19639090840.fit.gz,,,2188.0,1950.0,6017.3,4.38,3.086,10.0,14.0,171.4,181.8,8.1,-0.1,,,93.0,88.0,177.0,157.0,,271.0,389.0,,,33.0,527521.0,,,,,,,,263.0,2171.0,,,0.0,,1.0,6049.2,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75,0.0,,,,5732.0,0.0,,236.0,198.0,3.102,,,,,,,,,,,,""
18523923009,"May 16, 2026, 12:15:30 AM",Not easy,Run,Tired legs cuz of morning hoops,3659,10.00,158.0,23,false,,,activities/19629590854.fit.gz,,,3659.0,3343.0,10005.4,3.9,2.993,27.0,26.0,176.4,187.0,9.7,0.0,,,94.0,89.0,158.0,147.0,,258.0,616.0,,,23.0,864366.0,,,,,,,,249.0,3661.0,,,0.0,,1.0,10081.2,,,,,,,,,,,,,,,,,,,,,,,,,,,2.734,0.0,,,,9860.0,0.0,,356.0,187.0,3.016,,,,,,,,,,,,""
18498282512,"May 14, 2026, 12:33:13 AM",Easy,Run,"",2740,8.00,195.0,20,false,,,activities/19603726565.fit.gz,,,2740.0,2719.0,8005.6,4.86,2.944,10.0,12.0,173.4,181.8,10.3,0.0,,,97.0,89.0,195.0,143.0,,253.0,494.0,,,20.0,688129.0,,,,,,,,253.0,2741.0,,,0.0,,1.0,8081.3,,,,,,,,,,,,,,,,,,,,,,,,,,,2.922,0.0,,,,8072.0,0.0,,275.0,190.0,2.972,,,,,,,,,,,,""
18481917176,"May 12, 2026, 4:32:40 PM",Not easy,Run,Hot,2782,8.00,192.0,48,false,,,activities/19587230534.fit.gz,,,2782.0,2638.0,8006.3,5.5,3.035,25.0,26.0,173.8,184.2,13.8,0.0,,,121.0,88.0,192.0,160.0,,259.0,534.0,,,48.0,682863.0,,,,,,,,261.0,2784.0,,,0.0,,1.0,8104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.878,0.0,,,,7634.0,0.0,,297.0,196.0,3.072,,,,,,,,,,,,""
18481916634,"May 7, 2026, 10:12:13 PM",Evening Run,Run,,2705,8.01,164.0,14,false,,,activities/19587230013.fit.gz,,,2705.0,2695.0,8011.7,6.04,2.973,19.0,15.0,176.8,187.6,8.6,0.0,,,99.0,89.0,164.0,143.0,,254.0,495.0,,,14.0,685454.0,,,,,,,,255.0,2706.0,,,0.0,,1.0,8064.1,,,,,,,,,,,,,,,,,,,,,,,,,,,2.962,9.7,,,,7998.0,0.0,,276.0,192.0,2.992,,,,,,,,,,,,""
18385930115,"May 4, 2026, 9:15:37 PM",Not easy,Run,"",2883,9.00,189.0,49,false,,,activities/19490354046.fit.gz,,,2883.0,2649.0,9006.3,4.36,3.4,35.0,33.0,176.8,184.4,18.6,0.0,,,95.0,89.0,189.0,159.0,,295.0,554.0,,,49.0,780836.0,,,,,,,,285.0,2884.0,,,0.0,,1.0,9180.8,,,,,,,,,,,,,,,,,,,,,,,,,,,3.124,0.0,,,,7892.0,0.0,,367.0,214.0,3.466,,,0.0,0.0,,,,0.0,,,,""
18371751812,"May 3, 2026, 10:47:25 PM",Evening Run,Run,Right hamstring still feel like shit,3793,9.04,180.0,30,false,,,activities/19476054368.fit.gz,,,3793.0,2997.0,9046.7,4.14,3.019,44.0,43.0,175.0,183.4,29.7,0.0,,,119.0,90.0,180.0,150.0,,259.0,572.0,,,30.0,776576.0,,,,,,,,242.0,3549.0,,,0.0,,1.0,9252.1,,,,,,,,,,,,,,,,,,,,,,,,,,,2.385,0.0,,,,8970.0,0.0,,326.0,182.0,3.087,,,0.0,0.0,,,,0.0,,,,""
18352642896,"May 2, 2026, 11:24:53 PM",Recovery,Run,"",1990,5.35,147.0,5,false,,,activities/19456675226.fit.gz,,,1990.0,1820.0,5357.4,3.92,2.944,20.0,18.0,179.6,186.8,11.7,0.0,,,104.0,92.0,147.0,120.0,,251.0,290.0,,,5.0,456453.0,,,,,,,,238.0,1991.0,,,0.0,,1.0,5409.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2.692,0.0,,,,5518.0,0.0,,177.0,179.0,2.972,,,0.0,0.0,,,,0.0,,,,""
18338080265,"May 1, 2026, 8:14:22 PM",Afternoon Run,Run,,3392,6.59,182.0,18,false,,,activities/19441910404.fit.gz,,,3392.0,1863.0,6595.5,8.88,3.54,24.0,21.0,173.2,181.6,9.9,0.0,,,100.0,88.0,182.0,149.0,,310.0,375.0,,,18.0,578126.0,,,,,,,,287.0,2279.0,,,0.0,,1.0,6672.8,,,,,,,,,,,,,,,,,,,,,,,,,,,1.944,0.0,,,,5436.0,0.0,,295.0,216.0,3.582,,,,,,,,,,,,""
18324857210,"Apr 30, 2026, 9:02:09 PM",Wtf,Run,There is no way this is my fastest 5k in 2026,3816,11.00,188.0,72,false,,,activities/19428541175.fit.gz,,,3816.0,2962.0,11002.5,5.14,3.715,34.0,24.0,176.4,186.6,11.9,0.0,,,97.0,89.0,188.0,165.0,,323.0,656.0,,,72.0,954887.0,,,,,,,,300.0,3570.0,,,0.0,,1.0,11095.7,,,,,,,,,,,,,,,,,,,,,,,,,,,2.883,26.4,,,,8758.0,0.0,,505.0,226.0,3.746,,,0.0,0.0,,,,0.0,,,,""
18298504482,"Apr 28, 2026, 9:19:38 PM",Afternoon Run,Run,,2464,8.00,196.0,63,false,,,activities/19401985687.fit.gz,,,2464.0,2354.0,8005.7,4.46,3.401,29.0,27.0,173.6,186.4,10.3,0.0,,,93.0,87.0,196.0,167.0,,298.0,515.0,,,63.0,701107.0,,,,,,,,292.0,2465.0,,,0.0,,1.0,8101.8,,,,,,,,,,,,,,,,,,,,,,,,,,,3.249,0.0,,,,6824.0,0.0,,330.0,220.0,3.442,,,,,,,,,,,,""
18272539074,"Apr 26, 2026, 8:55:36 PM",I’m way too out of shape,Run,"",4425,12.01,185.0,39,false,,,activities/19375838611.fit.gz,,,4425.0,4241.0,12011.6,6.3,2.832,34.0,38.0,166.8,181.0,25.5,0.0,,,119.0,83.0,185.0,146.0,,238.0,751.0,,,39.0,1004510.0,,,,,,,,249.0,4426.0,,,0.0,,1.0,12184.1,,,,,,,,,,,,,,,,,,,,,,,,,,,2.714,0.0,,,,11568.0,0.0,,430.0,187.0,2.873,,,0.0,0.0,,,,0.0,,,,""
18244124498,"Apr 24, 2026, 9:21:13 PM",Recovery,Run,"Still felt like shit
+ 1 mile walk for more",2497,5.00,156.0,5,false,,,activities/19347072178.fit.gz,,,2497.0,1709.0,5003.6,4.14,2.928,22.0,16.0,178.8,187.8,11.7,0.1,,,98.0,89.0,156.0,122.0,,261.0,283.0,,,5.0,446009.0,,,,,,,,241.0,2132.0,,,0.0,,1.0,5084.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2.004,0.0,,,,5046.0,0.0,,194.0,181.0,2.975,,,0.0,0.0,,,,0.0,,,,""
18232706109,"Apr 23, 2026, 10:35:07 PM",Evening Run,Run,,2461,4.01,192.0,10,false,,,activities/19335552959.fit.gz,,,2461.0,1975.0,4011.1,7.22,2.031,10.0,7.0,178.8,185.8,10.2,0.0,,,103.0,79.0,192.0,138.0,,219.0,260.0,,,10.0,319704.0,,,,,,,,218.0,2462.0,,,0.0,,1.0,4059.3,,,,,,,,,,,,,,,,,,,,,,,,,,,1.63,0.0,,,,3660.0,0.0,,183.0,164.0,2.055,,,,,,,,,,,,""
18218298591,"Apr 22, 2026, 9:18:31 PM",Afternoon Run,Run,,3319,10.01,195.0,70,false,,,activities/19321044772.fit.gz,,,3319.0,2815.0,10009.2,4.58,3.556,26.0,22.0,179.2,187.8,8.4,0.0,,,96.0,88.0,195.0,166.0,,308.0,627.0,,,70.0,869148.0,,,,,,,,291.0,3321.0,,,0.0,,1.0,10088.9,,,,,,,,,,,,,,,,,,,,,,,,,,,3.016,24.7,,,,8234.0,0.0,,442.0,219.0,3.584,,,,,,,,,,,,""
18206662544,"Apr 21, 2026, 11:27:16 PM",Copying route ty,Run,Got lost a bit at chestnut,2551,8.00,187.0,28,false,,,activities/19309339715.fit.gz,,,2551.0,2475.0,8006.6,5.78,3.235,20.0,17.0,177.6,188.6,8.3,0.0,,,96.0,89.0,187.0,153.0,,281.0,497.0,,,28.0,695373.0,,,,,,,,275.0,2553.0,,,0.0,,1.0,8057.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.139,0.0,,,,7312.0,0.0,,303.0,207.0,3.255,,,0.0,0.0,,,,0.0,,,,""
18206662428,"Apr 20, 2026, 9:17:54 PM",Afternoon Ride,Ride,,1801,0,114.0,3,false,,,activities/19309339686.fit.gz,,9.0,1801.0,1801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,114.0,94.0,,,123.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
18150110947,"Apr 17, 2026, 9:40:18 PM",Afternoon Run,Run,,767,2.00,174.0,4,false,,,activities/19252264994.fit.gz,,,767.0,565.0,2006.9,6.2,3.552,4.0,2.0,181.6,185.4,7.0,0.1,,,120.0,88.0,174.0,142.0,,305.0,110.0,,,4.0,172770.0,,,,,,,,258.0,768.0,,,0.0,,1.0,2019.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2.617,0.0,,,,1648.0,0.0,,80.0,194.0,3.574,,,,,,,,,,,,""
18149941452,"Apr 16, 2026, 10:01:19 PM",Easy,Run,"",2525,8.00,165.0,14,false,,,activities/19252094695.fit.gz,,,2525.0,2525.0,8000.0,3.96,3.168,0.0,0.0,0.0,0.0,0.0,0.0,,,95.0,85.0,165.0,142.0,,231.0,435.0,,,14.0,582911.0,,,,,,,,241.0,2526.0,,,0.0,,1.0,6759.8,,,,,,,,,,,,,,,,,,,,,,,,,,,3.168,0.0,,,,6722.0,0.0,,230.0,181.0,,,,0.0,0.0,,,,0.0,,,,""
18149941292,"Apr 15, 2026, 9:16:55 PM",Afternoon Run,Run,,2502,6.06,160.0,8,false,,,activities/19252094596.fit.gz,,,2502.0,2088.0,6064.3,4.34,2.904,17.0,11.0,179.0,186.0,10.6,0.0,,,94.0,89.0,160.0,133.0,,247.0,352.0,,,8.0,515626.0,,,,,,,,227.0,2503.0,,,0.0,,1.0,6118.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2.424,0.0,,,,6146.0,0.0,,202.0,171.0,2.93,,,,,,,,,,,,""
18111867712,"Apr 14, 2026, 9:17:24 PM",Workout,Run,4x800 400 2x200,4620,9.00,196.0,37,false,,,activities/19213730032.fit.gz,,,4620.0,2957.0,9005.7,8.52,3.046,44.0,43.0,175.8,183.4,30.6,0.0,,,113.0,88.0,196.0,154.0,,294.0,572.0,,,37.0,741598.0,,,,,,,,270.0,3889.0,,,0.0,,1.0,9226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.949,0.0,,,,7156.0,0.0,,445.0,203.0,3.12,,,0.0,0.0,,,,0.0,,,,""
18111867760,"Apr 13, 2026, 8:34:29 PM",Afternoon Run,Run,,3306,8.00,190.0,24,false,,,activities/19213730079.fit.gz,,,3306.0,3001.0,8004.7,4.58,2.667,45.0,48.0,174.4,185.2,21.9,-0.1,,,122.0,78.0,190.0,140.0,,221.0,502.0,,,24.0,661090.0,,,,,,,,241.0,3308.0,,,0.0,,1.0,8246.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2.421,115.5,,,,7778.0,0.0,,301.0,181.0,2.748,,,,,,,,,,,,""
18061307999,"Apr 11, 2026, 5:49:41 AM",Night out with the the boys,Walk,"",750,1.36,,,false,,,activities/18061307999.gpx,,,750.0,732.0,1367.7,8.36,1.868,6.0,4.6,177.1,181.8,5.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.824,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18072189745,"Apr 10, 2026, 8:37:55 PM",Recovery,Run,"",1671,5.08,164.0,7,false,,,activities/19173695679.fit.gz,,,1671.0,1586.0,5087.3,5.22,3.208,18.0,13.0,177.6,185.2,6.2,0.0,,,117.0,88.0,164.0,139.0,,276.0,295.0,,,7.0,437143.0,,,,,,,,271.0,1673.0,,,0.0,,1.0,5124.6,,,,,,,,,,,,,,,,,,,,,,,,,,,3.044,0.0,,,,4594.0,0.0,,193.0,204.0,3.231,,,0.0,0.0,,,,0.0,,,,""
18046296603,"Apr 9, 2026, 8:08:14 PM",60,Ride,"",3682,0,143.0,10,false,,,activities/19147554041.fit.gz,,9.0,3682.0,3682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,143.0,113.0,,,353.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
18044398738,"Apr 8, 2026, 9:07:12 PM",Workout,Run,4x1k thresh 2x400,4516,9.32,194.0,29,false,,,activities/19145651257.fit.gz,,,4516.0,2791.0,9319.8,6.8,3.339,19.0,11.0,177.0,184.6,50.0,0.0,,,106.0,90.0,194.0,150.0,,312.0,556.0,,,29.0,777287.0,,,,,,,,283.0,3524.0,,,0.0,,1.0,9399.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2.064,0.0,,,,7298.0,0.0,,443.0,213.0,3.368,,,0.0,0.0,,,,0.0,,,,""
18005548415,"Apr 6, 2026, 8:55:50 PM",8 km easy + strides,Run,"",2913,8.45,171.0,14,false,,,activities/19106240809.fit.gz,,,2913.0,2811.0,8455.6,6.26,3.008,26.0,25.0,175.0,186.2,15.0,0.0,,,100.0,87.0,171.0,137.0,,261.0,505.0,,,14.0,733328.0,,,,,,,,257.0,2914.0,,,0.0,,1.0,8584.3,,,,,,,,,,,,,,,,,,,,,,,,,,,2.903,0.0,,,,8082.0,0.0,,301.0,193.0,3.054,,,0.0,0.0,,,,0.0,,,,""
17992972756,"Apr 5, 2026, 9:32:37 PM",90,Ride,+ core,5401,0,134.0,13,false,,,activities/19093540922.fit.gz,,9.0,5401.0,5401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,134.0,106.0,,,432.0,,,13.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
17986694861,"Apr 4, 2026, 4:47:30 PM",Lunch Run,Run,,1847,5.00,161.0,11,false,,,activities/19087190102.fit.gz,,,1847.0,1773.0,5000.7,4.2,2.82,16.0,13.0,175.6,183.0,18.7,0.1,,,93.0,84.0,161.0,142.0,,245.0,314.0,,,11.0,433297.0,,,,,,,,246.0,1848.0,,,0.0,,1.0,5076.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2.707,0.0,,,,4868.0,0.0,,175.0,185.0,2.863,,,,,,,,,,,,""
17968089605,"Apr 3, 2026, 9:18:45 PM",Workout,Run,9x400 2x200,4839,8.31,196.0,24,false,,,activities/19068368202.fit.gz,,,4839.0,3219.0,8316.1,7.44,2.583,67.0,68.0,170.8,182.4,32.4,0.0,,,110.0,90.0,196.0,146.0,,281.0,583.0,,,24.0,650913.0,,,,,,,,249.0,4182.0,,,0.0,,1.0,8716.4,,,,,,,,,,,,,,,,,,,,,,,,,,,1.719,0.0,,,,6406.0,0.0,,406.0,187.0,2.708,,,0.0,0.0,,,,0.0,,,,""
17968089475,"Apr 2, 2026, 9:51:19 PM",Afternoon Ride,Ride,,3601,0,143.0,9,false,,,activities/19068368234.fit.gz,,9.0,3601.0,3601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,143.0,108.0,,,328.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
17943555278,"Apr 1, 2026, 9:16:17 PM",Workout,Run,Idk,4826,8.00,195.0,25,false,,,activities/19043655832.fit.gz,,,4826.0,3054.0,8001.7,6.5,2.62,31.0,31.0,173.4,184.2,12.1,0.0,,,114.0,89.0,195.0,144.0,,283.0,534.0,,,25.0,639816.0,,,,,,,,254.0,3902.0,,,0.0,,1.0,8081.8,,,,,,,,,,,,,,,,,,,,,,,,,,,1.658,0.0,,,,6410.0,0.0,,395.0,191.0,2.646,,,0.0,0.0,,,,0.0,,,,""
17942823141,"Mar 30, 2026, 11:35:58 PM",Evening Run,Run,,2648,8.00,152.0,8,false,,,activities/19042924124.fit.gz,,,2648.0,2516.0,8003.9,5.1,3.181,22.0,21.0,176.8,185.4,11.5,0.0,,,98.0,88.0,152.0,124.0,,278.0,412.0,,,8.0,698944.0,,,,,,,,272.0,2650.0,,,0.0,,1.0,8076.9,,,,,,,,,,,,,,,,,,,,,,,,,,,3.023,0.0,,,,7314.0,0.0,,308.0,205.0,3.21,,,,,,,,,,,,""
17942823030,"Mar 29, 2026, 10:49:38 PM",Evening Ride,Ride,,4201,0,137.0,12,false,,,activities/19042924001.fit.gz,,9.0,4201.0,4201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,137.0,117.0,,,413.0,,,12.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
17896416976,"Mar 29, 2026, 7:01:22 AM",Night out from Grenier to rensch,Walk,"",1140,1.94,,,false,,,activities/17896416976.gpx,,,1140.0,1140.0,1944.7,3.26,1.706,8.2,3.5,176.5,181.8,6.2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.706,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
17942823115,"Mar 28, 2026, 8:51:42 PM",Afternoon Run,Run,,2140,5.00,173.0,12,false,,,activities/19042924002.fit.gz,,,2140.0,1828.0,5001.3,4.42,2.736,32.0,30.0,175.8,184.4,25.6,0.0,,,120.0,80.0,173.0,138.0,,230.0,307.0,,,12.0,422122.0,,,,,,,,232.0,2141.0,,,0.0,,1.0,5195.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2.337,0.0,,,,4820.0,0.0,,180.0,174.0,2.842,,,,,,,,,,,,""
